Tipo de documento,Numero,Estado,Fecha,Titulo,ID PDF,Archivo,sha256,id_archivo,id_documento,URL,Seccion,Codigo,Nro,Anio,Organismo,Fecha acto
RESOLUCIÓN RECTOR,RR : 588 / 2024,Autorizado,27/12/2024,EXP 1296/2024  INICIO SUMARIO,1,RR_588_2024.pdf,,53d9fe16-1047-4c97-ab10-148d524c6ff4,d82cf429-53e3-4423-b363-b86147beed2e,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/53d9fe16-1047-4c97-ab10-148d524c6ff4?id_archivo=53d9fe16-1047-4c97-ab10-148d524c6ff4&id_documento=d82cf429-53e3-4423-b363-b86147beed2e,RESOLUCIONES RECTOR,RR,588,2024,UNLu,27/12/2024
RESOLUCIÓN RECTOR,RR : 587 / 2024,Autorizado,27/12/2024,EXP 191/2024. ROPA DE TRABAJO Y CALZADO DE SEGURIDAD. SU ADJUDICACIÓN,2,RR_587_2024.pdf,,cb64439f-0f74-454a-b5c0-ade5879de49b,8411f057-f8ad-493e-ab39-7ee4d0f410cd,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/cb64439f-0f74-454a-b5c0-ade5879de49b?id_archivo=cb64439f-0f74-454a-b5c0-ade5879de49b&id_documento=8411f057-f8ad-493e-ab39-7ee4d0f410cd,RESOLUCIONES RECTOR,RR,587,2024,UNLu,27/12/2024
RESOLUCIÓN RECTOR,RR : 586 / 2024,Autorizado,27/12/2024,EXPP 330/2023. BAR COMEDOR CENTRO REGIONAL SAN MIGUEL. PRORROGA CONTRATACION,3,RR_586_2024.pdf,,0dbd8bd1-e912-4bba-9a8d-36e561010946,2ada847f-f6a0-4252-a00b-ca778a5c68f4,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/0dbd8bd1-e912-4bba-9a8d-36e561010946?id_archivo=0dbd8bd1-e912-4bba-9a8d-36e561010946&id_documento=2ada847f-f6a0-4252-a00b-ca778a5c68f4,RESOLUCIONES RECTOR,RR,586,2024,UNLu,27/12/2024
RESOLUCIÓN RECTOR,RR : 585 / 2024,Autorizado,27/12/2024,EXP 916/2024. ADQUISICION MOBILIARIO SECTORES NODOCENTES,4,RR_585_2024.pdf,,1efeccdc-5ec9-4e12-b456-be2026ad1783,188b2ede-0fc8-418a-a29e-83693a44cd37,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/1efeccdc-5ec9-4e12-b456-be2026ad1783?id_archivo=1efeccdc-5ec9-4e12-b456-be2026ad1783&id_documento=188b2ede-0fc8-418a-a29e-83693a44cd37,RESOLUCIONES RECTOR,RR,585,2024,UNLu,27/12/2024
RESOLUCIÓN RECTOR,RR : 584 / 2024,Autorizado,27/12/2024,EXP 1279/2024. RESOL CE 1880 - 24 DEL CONSEJO INTERUNIVERSITARIO NACIONAL SOBRE LA MITIGACION DE LA LUDOPATIA – S/ ADHESION,5,RR_584_2024.pdf,,b5226c45-444f-43e9-b566-3f9a7acc1edf,469e4dc9-0d2a-42c7-ae1f-377c2baf0b82,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/b5226c45-444f-43e9-b566-3f9a7acc1edf?id_archivo=b5226c45-444f-43e9-b566-3f9a7acc1edf&id_documento=469e4dc9-0d2a-42c7-ae1f-377c2baf0b82,RESOLUCIONES RECTOR,RR,584,2024,UNLu,26/12/2024
RESOLUCIÓN RECTOR,RR : 583 / 2024,Autorizado,27/12/2024,EXPP 859/2023. PRESUPUESTO 2024. NOVENA INCORPORACION FUENTE 11,6,RR_583_2024.pdf,,712e3d75-6659-437a-a615-0798faf6f159,799ca1be-857a-4bf7-a1b1-079a428e9b6e,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/712e3d75-6659-437a-a615-0798faf6f159?id_archivo=712e3d75-6659-437a-a615-0798faf6f159&id_documento=799ca1be-857a-4bf7-a1b1-079a428e9b6e,RESOLUCIONES RECTOR,RR,583,2024,UNLu,26/12/2024
RESOLUCIÓN RECTOR,RR : 582 / 2024,Autorizado,27/12/2024,EXPP 1386/2023. SEGURO FLOTA AUTOMOTOR S/CONTRATACION 2025,7,RR_582_2024.pdf,,893b9879-dbbc-4ba4-a014-cd19ccf96b5d,934a58b9-f2b1-48dc-9944-8c53c5f2c2e0,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/893b9879-dbbc-4ba4-a014-cd19ccf96b5d?id_archivo=893b9879-dbbc-4ba4-a014-cd19ccf96b5d&id_documento=934a58b9-f2b1-48dc-9944-8c53c5f2c2e0,RESOLUCIONES RECTOR,RR,582,2024,UNLu,26/12/2024
RESOLUCIÓN RECTOR,RR : 581 / 2024,Autorizado,27/12/2024,"EXP 1268/2024. INGRESO 2025 MAYORES DE 25 AÑOS , ARTICULO 7º LES",8,RR_581_2024.pdf,,86930228-5eb9-42eb-b9b4-6b66a1f9d6a4,eb2dac2e-6a14-4224-8e2f-3f93794d9ce7,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/86930228-5eb9-42eb-b9b4-6b66a1f9d6a4?id_archivo=86930228-5eb9-42eb-b9b4-6b66a1f9d6a4&id_documento=eb2dac2e-6a14-4224-8e2f-3f93794d9ce7,RESOLUCIONES RECTOR,RR,581,2024,UNLu,26/12/2024
RESOLUCIÓN RECTOR,RR : 580 / 2024,Autorizado,27/12/2024,EXP 1276/2024. RECESO INSTITUCIONAL 2025. RESPONSABLES DESPACHO DE RECTORADO,9,RR_580_2024.pdf,,390db8bf-12ae-4767-8bdd-9f8547246614,47d36525-3dee-4010-a957-37fe7e9a3a4d,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/390db8bf-12ae-4767-8bdd-9f8547246614?id_archivo=390db8bf-12ae-4767-8bdd-9f8547246614&id_documento=47d36525-3dee-4010-a957-37fe7e9a3a4d,RESOLUCIONES RECTOR,RR,580,2024,UNLu,26/12/2024
RESOLUCIÓN RECTOR,RR : 579 / 2024,Autorizado,27/12/2024,EXPP 209/2024. SOLICITUD DE RENOVACIÓN DE CONTRATOS CON DESEMPEÑO EN DASMI,10,RR_579_2024.pdf,,5afbbb91-bb97-4e90-a98a-227268268154,ca865c9b-c7d5-40fe-9035-5137b175a355,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/5afbbb91-bb97-4e90-a98a-227268268154?id_archivo=5afbbb91-bb97-4e90-a98a-227268268154&id_documento=ca865c9b-c7d5-40fe-9035-5137b175a355,RESOLUCIONES RECTOR,RR,579,2024,UNLu,26/12/2024
RESOLUCIÓN RECTOR,RR : 578 / 2024,Autorizado,27/12/2024,EXPP 731/2022. PETETTA ANDREA VERONICA. SOLICITUD DE RENOVACION DESIGNACION PERSONAL DE GABINETE,11,RR_578_2024.pdf,,409fd935-330b-461b-bd98-799a826d1291,86ca9c64-a7d9-45cf-b8c7-a333fafdd159,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/409fd935-330b-461b-bd98-799a826d1291?id_archivo=409fd935-330b-461b-bd98-799a826d1291&id_documento=86ca9c64-a7d9-45cf-b8c7-a333fafdd159,RESOLUCIONES RECTOR,RR,578,2024,UNLu,20/12/2024
RESOLUCIÓN RECTOR,RR : 577 / 2024,Autorizado,27/12/2024,EXP 1274/2024. DIRECCIÓN DE EVALUACIÓN Y CALIDAD INSTITUCIONAL. HOMOLOGAR CREACION,12,RR_577_2024.pdf,,5812ca1b-b043-42a2-b43a-0036e81ffb53,60b1c0e9-dacf-4b7e-a8ca-a0d8a288336b,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/5812ca1b-b043-42a2-b43a-0036e81ffb53?id_archivo=5812ca1b-b043-42a2-b43a-0036e81ffb53&id_documento=60b1c0e9-dacf-4b7e-a8ca-a0d8a288336b,RESOLUCIONES RECTOR,RR,577,2024,UNLu,20/12/2024
RESOLUCIÓN RECTOR,RR : 576 / 2024,Autorizado,20/12/2024,EXP 878/2024. SERVICIO AMAZON S3 FILE GATEWAY ALMACENAMIENTO NUBE. SU CONTRATACION,13,RR_576_2024.pdf,,b66639b5-a94e-4ba9-ac79-c159b3593d1a,75d53013-2634-494a-ac19-0ae93ba09800,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/b66639b5-a94e-4ba9-ac79-c159b3593d1a?id_archivo=b66639b5-a94e-4ba9-ac79-c159b3593d1a&id_documento=75d53013-2634-494a-ac19-0ae93ba09800,RESOLUCIONES RECTOR,RR,576,2024,UNLu,19/12/2024
RESOLUCIÓN RECTOR,RR : 575 / 2024,Autorizado,20/12/2024,EXP 1202/2024. VAZQUEZ RIOS SANDRA GISELLE. INTERCAMBIO PERSONAL NODOCENTE DE LA UNIVERSIDAD NACIONAL DE FORMOSA,14,RR_575_2024.pdf,,fb5d94a2-d87c-415c-83be-cd3b54817ab3,408c741d-cfc4-4dd6-b74d-bf4f9abb3147,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/fb5d94a2-d87c-415c-83be-cd3b54817ab3?id_archivo=fb5d94a2-d87c-415c-83be-cd3b54817ab3&id_documento=408c741d-cfc4-4dd6-b74d-bf4f9abb3147,RESOLUCIONES RECTOR,RR,575,2024,UNLu,19/12/2024
RESOLUCIÓN RECTOR,RR : 574 / 2024,Autorizado,20/12/2024,EXPP 859/2023. PRESUPUESTO 2024. 8º INCORPORACION CREDITO FUENTE 11,15,RR_574_2024.pdf,,b12e0592-e424-415d-be22-42c9da20d11c,ca4e4c44-73a7-4f95-b722-284553c09be3,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/b12e0592-e424-415d-be22-42c9da20d11c?id_archivo=b12e0592-e424-415d-be22-42c9da20d11c&id_documento=ca4e4c44-73a7-4f95-b722-284553c09be3,RESOLUCIONES RECTOR,RR,574,2024,UNLu,19/12/2024
RESOLUCIÓN RECTOR,RR : 573 / 2024,Autorizado,20/12/2024,EXPP 209/2024. LENCINA MARIA CELESTE. SERVICIOS PERSONALES DASMI,16,RR_573_2024.pdf,,9c11e6fd-4f4e-4c7f-9388-e9046838a83e,fc5fdc7d-ed01-429d-97a7-f58d0b3b3272,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/9c11e6fd-4f4e-4c7f-9388-e9046838a83e?id_archivo=9c11e6fd-4f4e-4c7f-9388-e9046838a83e&id_documento=fc5fdc7d-ed01-429d-97a7-f58d0b3b3272,RESOLUCIONES RECTOR,RR,573,2024,UNLu,19/12/2024
RESOLUCIÓN RECTOR,RR : 572 / 2024,Autorizado,20/12/2024,EXPP 209/2024. SERVICIOS PERSONALES DASMI 2024.,17,RR_572_2024.pdf,,4f46e722-de29-433a-89c0-bba728d70ef1,7ea1f4b1-31cb-4a10-ad1f-0e6f1856fbce,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/4f46e722-de29-433a-89c0-bba728d70ef1?id_archivo=4f46e722-de29-433a-89c0-bba728d70ef1&id_documento=7ea1f4b1-31cb-4a10-ad1f-0e6f1856fbce,RESOLUCIONES RECTOR,RR,572,2024,UNLu,19/12/2024
RESOLUCIÓN RECTOR,RR : 571 / 2024,Autorizado,18/12/2024,EXP 1258/2024. ACTUALIZACION DE AUTORIZACION DE MANEJO CHOFERES VEHICULOS OFICIALES,18,RR_571_2024.pdf,,132b9a31-fa91-4e0c-8657-cf22a76aef33,d3dd1204-e0fc-4541-abc9-c1ea763ce9f1,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/132b9a31-fa91-4e0c-8657-cf22a76aef33?id_archivo=132b9a31-fa91-4e0c-8657-cf22a76aef33&id_documento=d3dd1204-e0fc-4541-abc9-c1ea763ce9f1,RESOLUCIONES RECTOR,RR,571,2024,UNLu,18/12/2024
RESOLUCIÓN RECTOR,RR : 570 / 2024,Autorizado,18/12/2024,EXP 224/2024. COMPRA DE HERRAMIENTAS. SU ADJUDICACION,19,RR_570_2024.pdf,,36fde55c-eb7e-48e9-b63e-4632aab73151,dca8946c-bc47-4bab-b5f7-774036338223,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/36fde55c-eb7e-48e9-b63e-4632aab73151?id_archivo=36fde55c-eb7e-48e9-b63e-4632aab73151&id_documento=dca8946c-bc47-4bab-b5f7-774036338223,RESOLUCIONES RECTOR,RR,570,2024,UNLu,17/12/2024
RESOLUCIÓN RECTOR,RR : 569 / 2024,Autorizado,18/12/2024,EXPP 853/2022. BAR COMEDOR SEDE CENTRAL. PRORROGA EXIMICION CANON 2025,20,RR_569_2024.pdf,,923c2a1d-4f19-42f7-a775-f4d3adb270a2,354d4a24-675d-4d90-9212-f4d6bcb6c3f4,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/923c2a1d-4f19-42f7-a775-f4d3adb270a2?id_archivo=923c2a1d-4f19-42f7-a775-f4d3adb270a2&id_documento=354d4a24-675d-4d90-9212-f4d6bcb6c3f4,RESOLUCIONES RECTOR,RR,569,2024,UNLu,17/12/2024
RESOLUCIÓN RECTOR,RR : 568 / 2024,Autorizado,17/12/2024,"EXP 1212/2024. RECTIFICAR ""UPL ARGENTINA S.A."" FIRMA CONVENIO DE PASANTÍA",21,RR_568_2024.pdf,,77546157-aacd-432e-a1b1-39d3aad04304,b1dbef33-887c-48db-bb66-6c7f6a9e1768,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/77546157-aacd-432e-a1b1-39d3aad04304?id_archivo=77546157-aacd-432e-a1b1-39d3aad04304&id_documento=b1dbef33-887c-48db-bb66-6c7f6a9e1768,RESOLUCIONES RECTOR,RR,568,2024,UNLu,11/12/2024
RESOLUCIÓN RECTOR,RR : 567 / 2024,Autorizado,17/12/2024,EXP 1223/2024. LA SERENA AGRICOLA S.A. RATIFICAR CONVENIO DE PASANTÍA,22,RR_567_2024.pdf,,9995f680-6ee3-48b1-a926-e83065ebcbcc,efe3f556-2770-4c48-8ec2-4803e153789a,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/9995f680-6ee3-48b1-a926-e83065ebcbcc?id_archivo=9995f680-6ee3-48b1-a926-e83065ebcbcc&id_documento=efe3f556-2770-4c48-8ec2-4803e153789a,RESOLUCIONES RECTOR,RR,567,2024,UNLu,11/12/2024
RESOLUCIÓN RECTOR,RR : 566 / 2024,Autorizado,17/12/2024,"EXP 1221/2024   ""GULF OIL ARGENTINA S.A  S/FIRMA CONVENIO DE PASANTÍA",23,RR_566_2024.pdf,,62747cad-c435-4db8-83d1-a1dabb822b93,3b649dcd-abce-40b4-a5cc-2cb02b81316c,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/62747cad-c435-4db8-83d1-a1dabb822b93?id_archivo=62747cad-c435-4db8-83d1-a1dabb822b93&id_documento=3b649dcd-abce-40b4-a5cc-2cb02b81316c,RESOLUCIONES RECTOR,RR,566,2024,UNLu,11/12/2024
RESOLUCIÓN RECTOR,RR : 565 / 2024,Autorizado,17/12/2024,"EXP 1222/2024. RATIFICAR ""ORGANIZACION INTEGRANDO VALORES S.A.S"" FIRMA CONVENIO DE PASANTÍA",24,RR_565_2024.pdf,,4ebf4861-b23d-4c91-aed2-99775ef812da,22054a65-8a4a-4b2c-8213-27642b702c47,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/4ebf4861-b23d-4c91-aed2-99775ef812da?id_archivo=4ebf4861-b23d-4c91-aed2-99775ef812da&id_documento=22054a65-8a4a-4b2c-8213-27642b702c47,RESOLUCIONES RECTOR,RR,565,2024,UNLu,11/12/2024
RESOLUCIÓN RECTOR,RR : 564 / 2024,Autorizado,17/12/2024,"EXP 1224/2024. RATIFICAR. MASTELLONE HNOS S.A"" FIRMA CONVENIO DE PASANTÍA",25,RR_564_2024.pdf,,5b8bdcdf-0cc1-4d42-9448-4377dc663b3d,1639e41c-f0de-4ca6-ad17-24df3526a045,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/5b8bdcdf-0cc1-4d42-9448-4377dc663b3d?id_archivo=5b8bdcdf-0cc1-4d42-9448-4377dc663b3d&id_documento=1639e41c-f0de-4ca6-ad17-24df3526a045,RESOLUCIONES RECTOR,RR,564,2024,UNLu,11/12/2024
RESOLUCIÓN RECTOR,RR : 563 / 2024,Autorizado,17/12/2024,"EXP 1225/2024. RATIFICAR. ""ILVA S.A."" S/FIRMA CONVENIO DE PASANTÍA",26,RR_563_2024.pdf,,fb9a91c6-c853-4565-a860-3ad21efd422e,47ed597b-559d-415b-a715-c218cb07c53e,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/fb9a91c6-c853-4565-a860-3ad21efd422e?id_archivo=fb9a91c6-c853-4565-a860-3ad21efd422e&id_documento=47ed597b-559d-415b-a715-c218cb07c53e,RESOLUCIONES RECTOR,RR,563,2024,UNLu,11/12/2024
RESOLUCIÓN RECTOR,RR : 562 / 2024,Autorizado,17/12/2024,"EXP 1226/2024. RATIFICAR. ""ARGENSUN S.A."" FIRMA CONVENIO DE PASANTÍA",27,RR_562_2024.pdf,,6a3b855c-7d25-4ec2-a783-d754851b2a8f,adf0bf33-84e2-4712-a6f7-b74b22233790,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/6a3b855c-7d25-4ec2-a783-d754851b2a8f?id_archivo=6a3b855c-7d25-4ec2-a783-d754851b2a8f&id_documento=adf0bf33-84e2-4712-a6f7-b74b22233790,RESOLUCIONES RECTOR,RR,562,2024,UNLu,11/12/2024
RESOLUCIÓN RECTOR,RR : 561 / 2024,Autorizado,17/12/2024,EXP 172/2024. COMISION PARITARIA NIVEL PARTICULAR DEL SECTOR NODOCENTE INCENTIVO DE CAPACITACION PARA EL PERSONAL NODOCENTE,28,RR_561_2024.pdf,,b1b5f92b-4935-442c-bba0-09fb9b7d9795,878684f1-3409-4206-a008-4617e59a4e1e,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/b1b5f92b-4935-442c-bba0-09fb9b7d9795?id_archivo=b1b5f92b-4935-442c-bba0-09fb9b7d9795&id_documento=878684f1-3409-4206-a008-4617e59a4e1e,RESOLUCIONES RECTOR,RR,561,2024,UNLu,10/12/2024
RESOLUCIÓN RECTOR,RR : 560 / 2024,Autorizado,17/12/2024,"EXP 1183/2024. MARCHESOTTI FABIA, SCAGLIOTTI NESTOR. RATIFICACION DE CONTRATOS CATEC",29,RR_560_2024.pdf,,05668bb9-8c3f-46f3-bb40-fa9add1590fa,f3bb6c26-ae31-49f2-894a-61fdcd0029bf,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/05668bb9-8c3f-46f3-bb40-fa9add1590fa?id_archivo=05668bb9-8c3f-46f3-bb40-fa9add1590fa&id_documento=f3bb6c26-ae31-49f2-894a-61fdcd0029bf,RESOLUCIONES RECTOR,RR,560,2024,UNLu,10/12/2024
RESOLUCIÓN RECTOR,RR : 559 / 2024,Autorizado,17/12/2024,EXP 1182/2024. BARRIOS HEBE Y OTROS. RATIFICACION DE CONTRATOS CATEC. EMPRESAS CTS SRL Y BEDSON SA,30,RR_559_2024.pdf,,4c66422b-97dc-4488-8969-f81d14735075,fc8110db-7210-4b8d-9a44-81085f94314e,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/4c66422b-97dc-4488-8969-f81d14735075?id_archivo=4c66422b-97dc-4488-8969-f81d14735075&id_documento=fc8110db-7210-4b8d-9a44-81085f94314e,RESOLUCIONES RECTOR,RR,559,2024,UNLu,10/12/2024
RESOLUCIÓN RECTOR,RR : 558 / 2024,Autorizado,17/12/2024,EXP 1201/2024. MARCHINI MARIANO. RATIFICACION DE CONTRATOS CATEC,31,RR_558_2024.pdf,,937e05ba-7d77-430d-b35e-4bbf651a92ea,c2cca2eb-26e3-4e26-bd73-37fc7f441403,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/937e05ba-7d77-430d-b35e-4bbf651a92ea?id_archivo=937e05ba-7d77-430d-b35e-4bbf651a92ea&id_documento=c2cca2eb-26e3-4e26-bd73-37fc7f441403,RESOLUCIONES RECTOR,RR,558,2024,UNLu,10/12/2024
RESOLUCIÓN RECTOR,RR : 557 / 2024,Autorizado,17/12/2024,EXP 1184/2024. GUERRA LILIANA. RATIFICACION DE CONTRATOS DE LOCACION DE OBRA,32,RR_557_2024.pdf,,5f987ca6-296e-419d-8e7f-f6b8730e7db2,27c2561c-fac3-4f48-98bb-c47f1b6cf704,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/5f987ca6-296e-419d-8e7f-f6b8730e7db2?id_archivo=5f987ca6-296e-419d-8e7f-f6b8730e7db2&id_documento=27c2561c-fac3-4f48-98bb-c47f1b6cf704,RESOLUCIONES RECTOR,RR,557,2024,UNLu,10/12/2024
RESOLUCIÓN RECTOR,RR : 556 / 2024,Autorizado,17/12/2024,EXP 1177/2024. PALACIOS LUCIANO. RATIFICACION DE CONTRATOS CATEC,33,RR_556_2024.pdf,,6e4f4c3f-1e81-40b3-9f99-0a18e971f72e,ba38a17c-0205-4d0d-a575-53c387df7725,https://portal.unlu.edu.ar/sudocu/api/archivos/publico/6e4f4c3f-1e81-40b3-9f99-0a18e971f72e?id_archivo=6e4f4c3f-1e81-40b3-9f99-0a18e971f72e&id_documento=ba38a17c-0205-4d0d-a575-53c387df7725,RESOLUCIONES RECTOR,RR,556,2024,UNLu,10/12/2024
